Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels,Global Adoption Rate,Clustering Score,Moran's I,Between-Class Gini
211,10,1275,25,1508,17,3046,0.3046,0.5000359348705844,0.15182370001985837,0.407573803754663
211,10,1275,25,1508,17,3046,0.3046,0.5000359348705844,0.15182370001985837,0.407573803754663
211,10,1275,25,1508,17,3046,0.3046,0.5000359348705844,0.15182370001985837,0.407573803754663
211,10,1275,25,1510,17,3048,0.3048,0.5001361088215741,0.1518156318879998,0.40779795568263727
212,10,1275,25,1510,17,3049,0.3049,0.49997169852939083,0.15160303928836172,0.4075605639827284
212,10,1275,25,1510,17,3049,0.3049,0.49997169852939083,0.15160303928836172,0.4075605639827284
212,10,1276,25,1510,17,3050,0.305,0.500095332698849,0.15180737509401038,0.40746949078829847
212,10,1277,25,1511,17,3052,0.3052,0.5000108225108225,0.15187571327173746,0.4074904954351511
212,10,1278,25,1511,17,3053,0.3053,0.4999944039873455,0.15187140405746444,0.4073995178944679
212,10,1280,25,1511,17,3055,0.3055,0.5001431224979453,0.15186264470108254,0.4072176846302056
213,10,1280,25,1511,17,3056,0.3056,0.5001456785443338,0.15185819462516317,0.40698084057663114
214,10,1280,25,1511,17,3057,0.3057,0.4999816963546472,0.15164561056453568,0.4067441009714298
214,10,1281,25,1511,17,3058,0.3058,0.5001526065070805,0.15164111666766208,0.4066533908683492
214,10,1281,25,1511,17,3058,0.3058,0.5001526065070805,0.15164111666766208,0.4066533908683492
214,10,1282,25,1511,17,3059,0.3059,0.499988729506259,0.15142858862328784,0.40656272121570475
214,10,1283,25,1511,17,3060,0.306,0.5004504180355802,0.15183992577326513,0.4064720919864455
214,10,1283,25,1511,17,3060,0.306,0.5004504180355802,0.15183992577326513,0.4064720919864455
214,10,1286,25,1511,17,3063,0.3063,0.5005972271801787,0.15161794497332293,0.4062004465688293
214,10,1287,25,1511,17,3064,0.3064,0.5007637062715571,0.15161317042218747,0.40610997876308136
214,10,1288,25,1512,17,3066,0.3066,0.5006464554478611,0.15160348136933716,0.4061318017736024
214,10,1289,26,1513,17,3069,0.3069,0.5013238725314166,0.15179608880589276,0.40606327711196927
214,10,1290,26,1513,17,3070,0.307,0.5013292702690352,0.1517909852844971,0.40597299809307463
214,10,1292,26,1514,17,3073,0.3073,0.5011276154989462,0.15156810361929893,0.40590468735589286
214,10,1293,26,1515,17,3075,0.3075,0.5014812811952643,0.1513503839016722,0.40592658693023037
214,10,1296,26,1515,17,3078,0.3078,0.5020473552100058,0.15174848832513643,0.4056564338516355
214,10,1299,26,1515,17,3081,0.3081,0.5025770825177136,0.15173178922434086,0.4053866401195281
214,10,1299,26,1516,17,3082,0.3082,0.5025878588439564,0.1517261306597388,0.40549867100927245
214,10,1302,26,1516,17,3085,0.3085,0.5032456925609947,0.15170887881812561,0.4052292769299875
214,10,1302,26,1516,17,3085,0.3085,0.5032456925609947,0.15170887881812561,0.4052292769299875
214,10,1303,26,1517,17,3087,0.3087,0.5037305979554356,0.15149054283041208,0.40525154797683544
214,10,1304,26,1517,17,3088,0.3088,0.5039277354150772,0.15189776951642647,0.4051618828096964
214,10,1304,26,1519,17,3090,0.309,0.5039070387391827,0.15167920715582817,0.4053856016758354
214,10,1304,27,1519,17,3091,0.3091,0.5041682633730299,0.1520859547847248,0.40529600339006605
214,10,1304,27,1519,17,3091,0.3091,0.5041682633730299,0.1520859547847248,0.40529600339006605
214,10,1304,27,1519,17,3091,0.3091,0.5041682633730299,0.1520859547847248,0.40529600339006605
214,10,1306,27,1519,17,3093,0.3093,0.5040615335373922,0.15186716672191256,0.40511692558405404
214,10,1307,27,1520,17,3095,0.3095,0.504275177991985,0.151854605735307,0.405139216304399
214,10,1307,27,1520,17,3095,0.3095,0.504275177991985,0.151854605735307,0.405139216304399
214,10,1308,27,1520,17,3096,0.3096,0.504656873736673,0.15228758473120654,0.40504978977886985
215,10,1312,27,1520,17,3101,0.3101,0.5047442695026728,0.15204870471442675,0.4044589725941757
215,10,1313,27,1520,17,3102,0.3102,0.5048427443136652,0.15183615001376366,0.40436981407277867
216,10,1315,27,1521,17,3106,0.3106,0.5051215317793246,0.15180917419262652,0.40407035622024495
216,10,1317,27,1522,17,3109,0.3109,0.505577622731878,0.1517884670282615,0.404004345748674
217,10,1317,27,1522,17,3110,0.311,0.505514440710219,0.15157598425649677,0.4037715469731206
217,10,1317,27,1523,17,3111,0.3111,0.5055770971404026,0.15136355247483932,0.4038833902879073
218,10,1318,28,1523,17,3114,0.3114,0.5057690391895413,0.15113715829115099,0.4034733842264317
218,10,1319,28,1523,17,3115,0.3115,0.5058897545504688,0.15133533398914525,0.4033847510904245
218,10,1321,28,1526,17,3120,0.312,0.5067112951830266,0.15211909118997144,0.4035429816615805
218,10,1322,28,1526,17,3121,0.3121,0.506749281279628,0.15190654497621514,0.4034545043691488
218,10,1322,28,1526,17,3121,0.3121,0.506749281279628,0.15190654497621514,0.4034545043691488
218,10,1323,28,1526,17,3122,0.3122,0.5065866009325078,0.15169404940416403,0.4033660658657219
218,10,1323,28,1526,17,3122,0.3122,0.5065866009325078,0.15169404940416403,0.4033660658657219
218,10,1323,28,1526,17,3122,0.3122,0.5065866009325078,0.15169404940416403,0.4033660658657219
218,10,1324,28,1526,17,3123,0.3123,0.5064240250015282,0.15148160440220068,0.40327766612579713
218,10,1325,30,1527,17,3127,0.3127,0.5072744905557406,0.15227764784842018,0.4031243809520846
218,10,1326,30,1527,17,3128,0.3128,0.5072187580478192,0.15226974936888232,0.4030361489394359
218,10,1326,30,1527,17,3128,0.3128,0.5072187580478192,0.15226974936888232,0.4030361489394359
218,10,1327,30,1528,18,3131,0.3131,0.5077666700385971,0.1520412516885875,0.4031710871017003
218,10,1328,30,1529,18,3133,0.3133,0.5080770286264529,0.1524340302454385,0.4031943952493271
218,10,1328,30,1529,18,3133,0.3133,0.5080770286264529,0.1524340302454385,0.4031943952493271
218,10,1329,30,1530,18,3135,0.3135,0.5083585731723519,0.15221321507760527,0.40321767352227883
218,10,1329,30,1530,18,3135,0.3135,0.5083585731723519,0.15221321507760527,0.40321767352227883
220,10,1333,30,1530,18,3141,0.3141,0.5089095842645619,0.1520343814428904,0.40240469068616996
220,10,1334,30,1531,18,3143,0.3143,0.5086538731428719,0.15181339433663352,0.4024284288576947
220,10,1334,30,1532,18,3144,0.3144,0.5086511144966676,0.15160094416570719,0.40253980734537737
220,10,1334,30,1532,18,3144,0.3144,0.5086511144966676,0.15160094416570719,0.40253980734537737
220,10,1334,30,1532,18,3144,0.3144,0.5086511144966676,0.15160094416570719,0.40253980734537737
220,10,1334,30,1532,18,3144,0.3144,0.5086511144966676,0.15160094416570719,0.40253980734537737
220,10,1335,30,1532,18,3145,0.3145,0.5089404757306286,0.15179629358268365,0.4024521366818754
220,10,1336,30,1532,18,3146,0.3146,0.509322948917565,0.15219533303378172,0.40236450419830705
220,10,1336,30,1532,18,3146,0.3146,0.509322948917565,0.15219533303378172,0.40236450419830705
220,10,1338,30,1532,18,3148,0.3148,0.5096011451670478,0.15258524891627526,0.4021893536712531
221,10,1340,30,1532,18,3151,0.3151,0.5101008896214049,0.15255830992639827,0.40178457916051774
221,11,1341,30,1532,18,3153,0.3153,0.510347876411926,0.15294713265602158,0.4014675970635522
223,11,1342,30,1532,18,3156,0.3156,0.5099331277205206,0.1523091758987683,0.4009215458818904
223,11,1343,30,1535,18,3160,0.316,0.5098367058286183,0.1522719576719577,0.4011692374192551
223,11,1344,30,1535,18,3161,0.3161,0.5096750581729973,0.15205941598936817,0.40108222076832645
223,11,1344,30,1535,18,3161,0.3161,0.5096750581729973,0.15205941598936817,0.40108222076832645
224,11,1346,30,1535,18,3164,0.3164,0.5098408344726051,0.1520310535363841,0.4006795461740418
224,11,1346,30,1535,18,3164,0.3164,0.5098408344726051,0.1520310535363841,0.4006795461740418
224,11,1347,30,1535,18,3165,0.3165,0.5099304533162988,0.15222445521951763,0.4005927108652568
224,11,1347,30,1535,18,3165,0.3165,0.5099304533162988,0.15222445521951763,0.4005927108652568
225,11,1348,30,1536,18,3168,0.3168,0.509985052997549,0.15199262848308104,0.40038900534033184
226,11,1350,30,1536,18,3171,0.3171,0.510231440055239,0.1525713515450452,0.39998746847204086
226,11,1351,30,1538,18,3174,0.3174,0.5103264990105849,0.15254127363178704,0.4001240920321165
226,11,1351,30,1538,18,3174,0.3174,0.5103264990105849,0.15254127363178704,0.4001240920321165
226,11,1352,31,1538,18,3176,0.3176,0.5104786368394763,0.15231857044536576,0.3999511786272489
227,11,1353,31,1538,18,3178,0.3178,0.5105103326366335,0.15250056656306657,0.3996370748236764
227,11,1353,31,1538,18,3178,0.3178,0.5105103326366335,0.15250056656306657,0.3996370748236764
227,11,1355,31,1539,19,3182,0.3182,0.5114214757246253,0.15267179136644965,0.3996875708329224
227,11,1357,31,1539,19,3184,0.3184,0.5116533551259708,0.15323091283036117,0.3995152132169359
227,11,1358,31,1539,19,3185,0.3185,0.5116995099334621,0.15342230897734813,0.39942909014136846
227,11,1358,31,1541,20,3188,0.3188,0.5120639695105271,0.1539956939567563,0.3997630755375929
227,11,1359,31,1541,20,3189,0.3189,0.512202346940719,0.15398466787925977,0.3996770252579682
227,11,1359,31,1541,20,3189,0.3189,0.512202346940719,0.15398466787925977,0.3996770252579682
227,11,1359,31,1541,20,3189,0.3189,0.512202346940719,0.15398466787925977,0.3996770252579682
227,11,1360,31,1541,20,3190,0.319,0.5121854229653476,0.15377175786831554,0.3995910120155666
227,11,1362,31,1541,20,3192,0.3192,0.5120433512937438,0.15354783393394744,0.3994190965468256
227,11,1364,31,1541,20,3194,0.3194,0.5123272883042187,0.15332392198670888,0.3992473289403617
227,11,1365,31,1541,20,3195,0.3195,0.5123234203129089,0.1531111632819351,0.3991615005258833
227,11,1365,31,1541,20,3195,0.3195,0.5123234203129089,0.1531111632819351,0.3991615005258833
227,11,1365,31,1541,20,3195,0.3195,0.5123234203129089,0.1531111632819351,0.3991615005258833
227,11,1365,31,1541,20,3195,0.3195,0.5123234203129089,0.1531111632819351,0.3991615005258833
227,11,1367,31,1541,20,3197,0.3197,0.5121432237495266,0.1526857905960299,0.39898995435541346
227,11,1367,31,1541,20,3197,0.3197,0.5121432237495266,0.1526857905960299,0.39898995435541346
227,11,1367,31,1542,20,3198,0.3198,0.5124541406868993,0.15327909029642175,0.39910120384724834
227,11,1367,31,1542,21,3199,0.3199,0.5126087938490007,0.15346920973868436,0.39921236090438716
227,11,1368,31,1542,21,3200,0.32,0.5124482021216044,0.15325642045275434,0.39912666656508816
227,11,1369,31,1542,21,3201,0.3201,0.5124182047725737,0.1532450221244094,0.399041009007936
227,11,1369,31,1542,21,3201,0.3201,0.5124182047725737,0.1532450221244094,0.399041009007936
227,11,1370,32,1542,21,3203,0.3203,0.5126347400643175,0.153423351383455,0.3988698041453847
228,11,1372,32,1542,21,3206,0.3206,0.5128530661715465,0.1535896323949947,0.398472975851145
228,11,1372,32,1543,21,3207,0.3207,0.5132137456340332,0.15398003603516652,0.39858418084060004
228,11,1373,32,1543,21,3208,0.3208,0.5131939913385226,0.15396816280563988,0.39849878492065516
229,11,1376,32,1543,21,3212,0.3212,0.5134798561647813,0.15351855482923887,0.39801747737749665
229,11,1379,32,1543,21,3215,0.3215,0.5139687535033653,0.154084591473948,0.39776203632833135
229,11,1381,32,1544,21,3218,0.3218,0.5141144287522792,0.15424828833758997,0.39770321033415135
229,11,1382,32,1544,21,3219,0.3219,0.5141026181161653,0.15423586613642212,0.3976182202738692
229,11,1383,32,1544,21,3220,0.322,0.5139425612612101,0.15402291181747577,0.3975332665309555
229,11,1384,33,1544,21,3222,0.3222,0.5142850274423081,0.15419835016329977,0.3973634679041605
229,11,1384,33,1544,21,3222,0.3222,0.5142850274423081,0.15419835016329977,0.3973634679041605
229,11,1384,33,1545,21,3223,0.3223,0.5142676241159911,0.1541857618010639,0.397474707238342
229,11,1387,33,1545,21,3226,0.3226,0.5144709862508184,0.15414774795819305,0.3972203149285751
229,11,1389,33,1545,21,3228,0.3228,0.5142678986817185,0.15372192829397222,0.397050900885481
229,11,1389,33,1546,21,3229,0.3229,0.5142146820546386,0.15350908932520776,0.3971621046981311
229,11,1390,33,1546,21,3230,0.323,0.514055087181251,0.15329629750954102,0.39707746306476316
229,11,1390,33,1546,21,3230,0.323,0.514055087181251,0.15329629750954102,0.39707746306476316
