beta1,beta2,beta3,beta4,beta5,beta6,beta7,Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels
0.55859375,0.66796875,0.75390625,0.30078125,0.21484375,0.87890625,0.81640625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.55859375,0.66796875,0.75390625,0.30078125,0.92578125,0.73828125,0.81640625,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.55859375,0.66796875,0.75390625,0.30078125,0.92578125,0.87890625,0.42578125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.55859375,0.66796875,0.75390625,0.30078125,0.92578125,0.87890625,0.81640625,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.32421875,0.39453125,0.10546875,0.62890625,0.08984375,0.86328125,0.80078125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.18359375,0.39453125,0.10546875,0.62890625,0.08984375,0.86328125,0.80078125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.32421875,0.04296875,0.10546875,0.62890625,0.08984375,0.86328125,0.80078125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.32421875,0.39453125,0.12890625,0.62890625,0.08984375,0.86328125,0.80078125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.32421875,0.39453125,0.10546875,0.92578125,0.08984375,0.86328125,0.80078125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.32421875,0.39453125,0.10546875,0.62890625,0.80078125,0.86328125,0.80078125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.32421875,0.39453125,0.10546875,0.62890625,0.08984375,0.25390625,0.80078125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.32421875,0.39453125,0.10546875,0.62890625,0.08984375,0.86328125,0.69140625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.32421875,0.04296875,0.12890625,0.92578125,0.80078125,0.25390625,0.69140625,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.18359375,0.39453125,0.12890625,0.92578125,0.80078125,0.25390625,0.69140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.18359375,0.04296875,0.10546875,0.92578125,0.80078125,0.25390625,0.69140625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.18359375,0.04296875,0.12890625,0.62890625,0.80078125,0.25390625,0.69140625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.18359375,0.04296875,0.12890625,0.92578125,0.08984375,0.25390625,0.69140625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.18359375,0.04296875,0.12890625,0.92578125,0.80078125,0.86328125,0.69140625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.18359375,0.04296875,0.12890625,0.92578125,0.80078125,0.25390625,0.80078125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.18359375,0.04296875,0.12890625,0.92578125,0.80078125,0.25390625,0.69140625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.82421875,0.89453125,0.60546875,0.12890625,0.58984375,0.36328125,0.30078125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.68359375,0.89453125,0.60546875,0.12890625,0.58984375,0.36328125,0.30078125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.82421875,0.54296875,0.60546875,0.12890625,0.58984375,0.36328125,0.30078125,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.82421875,0.89453125,0.62890625,0.12890625,0.58984375,0.36328125,0.30078125,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.82421875,0.89453125,0.60546875,0.42578125,0.58984375,0.36328125,0.30078125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.82421875,0.89453125,0.60546875,0.12890625,0.30078125,0.36328125,0.30078125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.82421875,0.89453125,0.60546875,0.12890625,0.58984375,0.75390625,0.30078125,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.82421875,0.89453125,0.60546875,0.12890625,0.58984375,0.36328125,0.19140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.82421875,0.54296875,0.62890625,0.42578125,0.30078125,0.75390625,0.19140625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.68359375,0.89453125,0.62890625,0.42578125,0.30078125,0.75390625,0.19140625,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.68359375,0.54296875,0.60546875,0.42578125,0.30078125,0.75390625,0.19140625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.68359375,0.54296875,0.62890625,0.12890625,0.30078125,0.75390625,0.19140625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.68359375,0.54296875,0.62890625,0.42578125,0.58984375,0.75390625,0.19140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.68359375,0.54296875,0.62890625,0.42578125,0.30078125,0.36328125,0.19140625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.68359375,0.54296875,0.62890625,0.42578125,0.30078125,0.75390625,0.30078125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.68359375,0.54296875,0.62890625,0.42578125,0.30078125,0.75390625,0.19140625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.57421875,0.14453125,0.35546875,0.87890625,0.83984375,0.11328125,0.55078125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.93359375,0.14453125,0.35546875,0.87890625,0.83984375,0.11328125,0.55078125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.57421875,0.79296875,0.35546875,0.87890625,0.83984375,0.11328125,0.55078125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.57421875,0.14453125,0.87890625,0.87890625,0.83984375,0.11328125,0.55078125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.57421875,0.14453125,0.35546875,0.17578125,0.83984375,0.11328125,0.55078125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.57421875,0.14453125,0.35546875,0.87890625,0.05078125,0.11328125,0.55078125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.57421875,0.14453125,0.35546875,0.87890625,0.83984375,0.00390625,0.55078125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.57421875,0.14453125,0.35546875,0.87890625,0.83984375,0.11328125,0.94140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.57421875,0.79296875,0.87890625,0.17578125,0.05078125,0.00390625,0.94140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.93359375,0.14453125,0.87890625,0.17578125,0.05078125,0.00390625,0.94140625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.93359375,0.79296875,0.35546875,0.17578125,0.05078125,0.00390625,0.94140625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.93359375,0.79296875,0.87890625,0.87890625,0.05078125,0.00390625,0.94140625,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.93359375,0.79296875,0.87890625,0.17578125,0.83984375,0.00390625,0.94140625,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.93359375,0.79296875,0.87890625,0.17578125,0.05078125,0.11328125,0.94140625,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.93359375,0.79296875,0.87890625,0.17578125,0.05078125,0.00390625,0.55078125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.93359375,0.79296875,0.87890625,0.17578125,0.05078125,0.00390625,0.94140625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.07421875,0.64453125,0.85546875,0.37890625,0.33984375,0.61328125,0.05078125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.43359375,0.64453125,0.85546875,0.37890625,0.33984375,0.61328125,0.05078125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.07421875,0.29296875,0.85546875,0.37890625,0.33984375,0.61328125,0.05078125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.07421875,0.64453125,0.37890625,0.37890625,0.33984375,0.61328125,0.05078125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.07421875,0.64453125,0.85546875,0.67578125,0.33984375,0.61328125,0.05078125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.07421875,0.64453125,0.85546875,0.37890625,0.55078125,0.61328125,0.05078125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.07421875,0.64453125,0.85546875,0.37890625,0.33984375,0.50390625,0.05078125,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.07421875,0.64453125,0.85546875,0.37890625,0.33984375,0.61328125,0.44140625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.07421875,0.29296875,0.37890625,0.67578125,0.55078125,0.50390625,0.44140625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.43359375,0.64453125,0.37890625,0.67578125,0.55078125,0.50390625,0.44140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.43359375,0.29296875,0.85546875,0.67578125,0.55078125,0.50390625,0.44140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.43359375,0.29296875,0.37890625,0.37890625,0.55078125,0.50390625,0.44140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.43359375,0.29296875,0.37890625,0.67578125,0.33984375,0.50390625,0.44140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.43359375,0.29296875,0.37890625,0.67578125,0.55078125,0.61328125,0.44140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.43359375,0.29296875,0.37890625,0.67578125,0.55078125,0.50390625,0.05078125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.43359375,0.29296875,0.37890625,0.67578125,0.55078125,0.50390625,0.44140625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.10546875,0.17578125,0.19921875,0.59765625,0.68359375,0.33203125,0.33203125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.90234375,0.17578125,0.19921875,0.59765625,0.68359375,0.33203125,0.33203125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.10546875,0.38671875,0.19921875,0.59765625,0.68359375,0.33203125,0.33203125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.10546875,0.17578125,0.97265625,0.59765625,0.68359375,0.33203125,0.33203125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.10546875,0.17578125,0.19921875,0.64453125,0.68359375,0.33203125,0.33203125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.10546875,0.17578125,0.19921875,0.59765625,0.83203125,0.33203125,0.33203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.10546875,0.17578125,0.19921875,0.59765625,0.68359375,0.47265625,0.33203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.10546875,0.17578125,0.19921875,0.59765625,0.68359375,0.33203125,0.28515625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.10546875,0.38671875,0.97265625,0.64453125,0.83203125,0.47265625,0.28515625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.90234375,0.17578125,0.97265625,0.64453125,0.83203125,0.47265625,0.28515625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.90234375,0.38671875,0.19921875,0.64453125,0.83203125,0.47265625,0.28515625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.90234375,0.38671875,0.97265625,0.59765625,0.83203125,0.47265625,0.28515625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.90234375,0.38671875,0.97265625,0.64453125,0.68359375,0.47265625,0.28515625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.90234375,0.38671875,0.97265625,0.64453125,0.83203125,0.33203125,0.28515625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.90234375,0.38671875,0.97265625,0.64453125,0.83203125,0.47265625,0.33203125,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.90234375,0.38671875,0.97265625,0.64453125,0.83203125,0.47265625,0.28515625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.60546875,0.67578125,0.69921875,0.09765625,0.18359375,0.83203125,0.83203125,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.40234375,0.67578125,0.69921875,0.09765625,0.18359375,0.83203125,0.83203125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.60546875,0.88671875,0.69921875,0.09765625,0.18359375,0.83203125,0.83203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.60546875,0.67578125,0.47265625,0.09765625,0.18359375,0.83203125,0.83203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.60546875,0.67578125,0.69921875,0.14453125,0.18359375,0.83203125,0.83203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.60546875,0.67578125,0.69921875,0.09765625,0.33203125,0.83203125,0.83203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.60546875,0.67578125,0.69921875,0.09765625,0.18359375,0.97265625,0.83203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.60546875,0.67578125,0.69921875,0.09765625,0.18359375,0.83203125,0.78515625,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.60546875,0.88671875,0.47265625,0.14453125,0.33203125,0.97265625,0.78515625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.40234375,0.67578125,0.47265625,0.14453125,0.33203125,0.97265625,0.78515625,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.40234375,0.88671875,0.69921875,0.14453125,0.33203125,0.97265625,0.78515625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.40234375,0.88671875,0.47265625,0.09765625,0.33203125,0.97265625,0.78515625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.40234375,0.88671875,0.47265625,0.14453125,0.18359375,0.97265625,0.78515625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.40234375,0.88671875,0.47265625,0.14453125,0.33203125,0.83203125,0.78515625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.40234375,0.88671875,0.47265625,0.14453125,0.33203125,0.97265625,0.83203125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.40234375,0.88671875,0.47265625,0.14453125,0.33203125,0.97265625,0.78515625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.85546875,0.42578125,0.44921875,0.84765625,0.43359375,0.58203125,0.08203125,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.15234375,0.42578125,0.44921875,0.84765625,0.43359375,0.58203125,0.08203125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.85546875,0.63671875,0.44921875,0.84765625,0.43359375,0.58203125,0.08203125,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.85546875,0.42578125,0.22265625,0.84765625,0.43359375,0.58203125,0.08203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.85546875,0.42578125,0.44921875,0.39453125,0.43359375,0.58203125,0.08203125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.85546875,0.42578125,0.44921875,0.84765625,0.08203125,0.58203125,0.08203125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.85546875,0.42578125,0.44921875,0.84765625,0.43359375,0.22265625,0.08203125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.85546875,0.42578125,0.44921875,0.84765625,0.43359375,0.58203125,0.03515625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.85546875,0.63671875,0.22265625,0.39453125,0.08203125,0.22265625,0.03515625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.15234375,0.42578125,0.22265625,0.39453125,0.08203125,0.22265625,0.03515625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.15234375,0.63671875,0.44921875,0.39453125,0.08203125,0.22265625,0.03515625,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.15234375,0.63671875,0.22265625,0.84765625,0.08203125,0.22265625,0.03515625,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.15234375,0.63671875,0.22265625,0.39453125,0.43359375,0.22265625,0.03515625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.15234375,0.63671875,0.22265625,0.39453125,0.08203125,0.58203125,0.03515625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.15234375,0.63671875,0.22265625,0.39453125,0.08203125,0.22265625,0.08203125,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.15234375,0.63671875,0.22265625,0.39453125,0.08203125,0.22265625,0.03515625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.35546875,0.92578125,0.94921875,0.34765625,0.93359375,0.08203125,0.58203125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.65234375,0.92578125,0.94921875,0.34765625,0.93359375,0.08203125,0.58203125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.35546875,0.13671875,0.94921875,0.34765625,0.93359375,0.08203125,0.58203125,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.35546875,0.92578125,0.72265625,0.34765625,0.93359375,0.08203125,0.58203125,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.35546875,0.92578125,0.94921875,0.89453125,0.93359375,0.08203125,0.58203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.35546875,0.92578125,0.94921875,0.34765625,0.58203125,0.08203125,0.58203125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.35546875,0.92578125,0.94921875,0.34765625,0.93359375,0.72265625,0.58203125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.35546875,0.92578125,0.94921875,0.34765625,0.93359375,0.08203125,0.53515625,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.35546875,0.13671875,0.72265625,0.89453125,0.58203125,0.72265625,0.53515625,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.65234375,0.92578125,0.72265625,0.89453125,0.58203125,0.72265625,0.53515625,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.65234375,0.13671875,0.94921875,0.89453125,0.58203125,0.72265625,0.53515625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.65234375,0.13671875,0.72265625,0.34765625,0.58203125,0.72265625,0.53515625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.65234375,0.13671875,0.72265625,0.89453125,0.93359375,0.72265625,0.53515625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.65234375,0.13671875,0.72265625,0.89453125,0.58203125,0.08203125,0.53515625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.65234375,0.13671875,0.72265625,0.89453125,0.58203125,0.72265625,0.58203125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.65234375,0.13671875,0.72265625,0.89453125,0.58203125,0.72265625,0.53515625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.48046875,0.30078125,0.57421875,0.47265625,0.80859375,0.45703125,0.20703125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.02734375,0.30078125,0.57421875,0.47265625,0.80859375,0.45703125,0.20703125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.48046875,0.51171875,0.57421875,0.47265625,0.80859375,0.45703125,0.20703125,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.48046875,0.30078125,0.34765625,0.47265625,0.80859375,0.45703125,0.20703125,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.48046875,0.30078125,0.57421875,0.26953125,0.80859375,0.45703125,0.20703125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.48046875,0.30078125,0.57421875,0.47265625,0.70703125,0.45703125,0.20703125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.48046875,0.30078125,0.57421875,0.47265625,0.80859375,0.09765625,0.20703125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.48046875,0.30078125,0.57421875,0.47265625,0.80859375,0.45703125,0.91015625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.48046875,0.51171875,0.34765625,0.26953125,0.70703125,0.09765625,0.91015625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.02734375,0.30078125,0.34765625,0.26953125,0.70703125,0.09765625,0.91015625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.02734375,0.51171875,0.57421875,0.26953125,0.70703125,0.09765625,0.91015625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.02734375,0.51171875,0.34765625,0.47265625,0.70703125,0.09765625,0.91015625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.02734375,0.51171875,0.34765625,0.26953125,0.80859375,0.09765625,0.91015625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.02734375,0.51171875,0.34765625,0.26953125,0.70703125,0.45703125,0.91015625,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.02734375,0.51171875,0.34765625,0.26953125,0.70703125,0.09765625,0.20703125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.02734375,0.51171875,0.34765625,0.26953125,0.70703125,0.09765625,0.91015625,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.98046875,0.80078125,0.07421875,0.97265625,0.30859375,0.95703125,0.70703125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.52734375,0.80078125,0.07421875,0.97265625,0.30859375,0.95703125,0.70703125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.98046875,0.01171875,0.07421875,0.97265625,0.30859375,0.95703125,0.70703125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.98046875,0.80078125,0.84765625,0.97265625,0.30859375,0.95703125,0.70703125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.98046875,0.80078125,0.07421875,0.76953125,0.30859375,0.95703125,0.70703125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.98046875,0.80078125,0.07421875,0.97265625,0.20703125,0.95703125,0.70703125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.98046875,0.80078125,0.07421875,0.97265625,0.30859375,0.59765625,0.70703125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.98046875,0.80078125,0.07421875,0.97265625,0.30859375,0.95703125,0.41015625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.98046875,0.01171875,0.84765625,0.76953125,0.20703125,0.59765625,0.41015625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.52734375,0.80078125,0.84765625,0.76953125,0.20703125,0.59765625,0.41015625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.52734375,0.01171875,0.07421875,0.76953125,0.20703125,0.59765625,0.41015625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.52734375,0.01171875,0.84765625,0.97265625,0.20703125,0.59765625,0.41015625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.52734375,0.01171875,0.84765625,0.76953125,0.30859375,0.59765625,0.41015625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.52734375,0.01171875,0.84765625,0.76953125,0.20703125,0.95703125,0.41015625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.52734375,0.01171875,0.84765625,0.76953125,0.20703125,0.59765625,0.70703125,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.52734375,0.01171875,0.84765625,0.76953125,0.20703125,0.59765625,0.41015625,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.73046875,0.05078125,0.82421875,0.22265625,0.05859375,0.70703125,0.45703125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.77734375,0.05078125,0.82421875,0.22265625,0.05859375,0.70703125,0.45703125,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.73046875,0.26171875,0.82421875,0.22265625,0.05859375,0.70703125,0.45703125,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.73046875,0.05078125,0.59765625,0.22265625,0.05859375,0.70703125,0.45703125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.73046875,0.05078125,0.82421875,0.51953125,0.05859375,0.70703125,0.45703125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.73046875,0.05078125,0.82421875,0.22265625,0.45703125,0.70703125,0.45703125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.73046875,0.05078125,0.82421875,0.22265625,0.05859375,0.34765625,0.45703125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.73046875,0.05078125,0.82421875,0.22265625,0.05859375,0.70703125,0.66015625,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.73046875,0.26171875,0.59765625,0.51953125,0.45703125,0.34765625,0.66015625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.77734375,0.05078125,0.59765625,0.51953125,0.45703125,0.34765625,0.66015625,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.77734375,0.26171875,0.82421875,0.51953125,0.45703125,0.34765625,0.66015625,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.77734375,0.26171875,0.59765625,0.22265625,0.45703125,0.34765625,0.66015625,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.77734375,0.26171875,0.59765625,0.51953125,0.05859375,0.34765625,0.66015625,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.77734375,0.26171875,0.59765625,0.51953125,0.45703125,0.70703125,0.66015625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.77734375,0.26171875,0.59765625,0.51953125,0.45703125,0.34765625,0.45703125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.77734375,0.26171875,0.59765625,0.51953125,0.45703125,0.34765625,0.66015625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.23046875,0.55078125,0.32421875,0.72265625,0.55859375,0.20703125,0.95703125,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.27734375,0.55078125,0.32421875,0.72265625,0.55859375,0.20703125,0.95703125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.23046875,0.76171875,0.32421875,0.72265625,0.55859375,0.20703125,0.95703125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.23046875,0.55078125,0.09765625,0.72265625,0.55859375,0.20703125,0.95703125,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.23046875,0.55078125,0.32421875,0.01953125,0.55859375,0.20703125,0.95703125,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.23046875,0.55078125,0.32421875,0.72265625,0.95703125,0.20703125,0.95703125,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.23046875,0.55078125,0.32421875,0.72265625,0.55859375,0.84765625,0.95703125,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.23046875,0.55078125,0.32421875,0.72265625,0.55859375,0.20703125,0.16015625,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.23046875,0.76171875,0.09765625,0.01953125,0.95703125,0.84765625,0.16015625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.27734375,0.55078125,0.09765625,0.01953125,0.95703125,0.84765625,0.16015625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.27734375,0.76171875,0.32421875,0.01953125,0.95703125,0.84765625,0.16015625,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.27734375,0.76171875,0.09765625,0.72265625,0.95703125,0.84765625,0.16015625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.27734375,0.76171875,0.09765625,0.01953125,0.55859375,0.84765625,0.16015625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.27734375,0.76171875,0.09765625,0.01953125,0.95703125,0.20703125,0.16015625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
