Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels,Global Adoption Rate,Clustering Score,Moran's I,Between-Class Gini
308,28,943,31,881,4,2195,0.2195,0.36071568017532446,0.09367253735895377,0.29086618328836744
308,28,946,31,884,4,2201,0.2201,0.3620178719769443,0.093827005352325,0.2912682509893802
308,28,950,31,891,4,2212,0.2212,0.3630305604400627,0.09460072031793346,0.29249525884746497
309,28,953,31,892,4,2217,0.2217,0.3634074666241709,0.09413443114022975,0.292103607224365
311,28,956,31,895,4,2225,0.2225,0.3654702634797101,0.0946807749740812,0.29185074620912194
314,28,956,31,897,4,2230,0.223,0.3658159850821431,0.0942258461327713,0.29134217757119113
314,28,960,31,900,4,2237,0.2237,0.3657478067545181,0.0933667874089626,0.2916383550160944
315,28,961,32,904,4,2244,0.2244,0.3672851036365755,0.09409949771302131,0.292035769785061
315,28,962,32,906,4,2247,0.2247,0.367565855327548,0.09429787660532703,0.292393527833005
317,28,964,32,906,4,2251,0.2251,0.36726835735283936,0.09376748819988563,0.2915586989291885
317,28,966,32,910,4,2257,0.2257,0.36819872416324745,0.09416014135652549,0.29227252704343504
319,28,969,32,912,4,2264,0.2264,0.36875400731501523,0.09434988262972575,0.2917976129817359
319,28,971,32,915,4,2269,0.2269,0.3701509831637754,0.09502763266855917,0.29228127075493715
320,29,971,32,918,4,2274,0.2274,0.3706117508274198,0.09455810201544601,0.2923230944490249
320,29,972,32,922,4,2279,0.2279,0.3708237207578446,0.09461214275689453,0.29312340489365996
320,29,974,33,926,4,2286,0.2286,0.37135930813689133,0.09530451006153358,0.293726375559528
322,29,976,33,927,4,2291,0.2291,0.37216663245496795,0.09561368590953415,0.29312757257841726
327,29,981,33,931,4,2305,0.2305,0.37411881190648016,0.09619865041870625,0.29197368121627215
327,29,985,33,933,4,2311,0.2311,0.374258440625425,0.09603991330184228,0.2920368268985271
327,29,987,33,934,4,2314,0.2314,0.37396732192275245,0.09544285669350464,0.2920682823523751
328,29,987,33,934,4,2315,0.2315,0.3738809357213337,0.09550242860656932,0.29175762925414855
329,29,994,34,937,4,2327,0.2327,0.37416913622808634,0.09492221673155679,0.29135497629595797
330,29,996,34,938,4,2331,0.2331,0.37514114965790224,0.09566325142002705,0.291078572644529
330,29,1000,34,938,4,2335,0.2335,0.3754296780025768,0.09563814842230663,0.2907035609834723
331,29,1002,34,942,4,2342,0.2342,0.37577143653458317,0.09552790529256495,0.2910875935903972
333,30,1003,34,947,4,2351,0.2351,0.3763578024757752,0.09629383905766087,0.2911686416668049
335,30,1010,34,950,4,2363,0.2363,0.3774966629415782,0.09619827160932265,0.29056299428935467
335,30,1011,34,953,4,2367,0.2367,0.37772761291162305,0.09591072579031744,0.2911220254977409
335,30,1011,34,955,4,2369,0.2369,0.37782744868543683,0.0957668652162636,0.2915550820085809
335,30,1013,34,959,4,2375,0.2375,0.37911817665190345,0.09634746888774891,0.2922332423291872
336,30,1017,34,963,4,2384,0.2384,0.38179672303989814,0.09833837216627572,0.29242103622031507
337,30,1019,34,965,4,2389,0.2389,0.3816652286895372,0.09813221370580875,0.29236384394870907
337,30,1020,34,971,4,2396,0.2396,0.382445849641838,0.09874822943011106,0.29355088982415367
337,30,1021,34,972,4,2398,0.2398,0.38233392216690754,0.09860019764591489,0.2936712667764437
338,30,1024,34,975,4,2405,0.2405,0.3832966829636272,0.09920930474078173,0.29373183422064936
340,30,1029,34,975,4,2412,0.2412,0.38427872229242094,0.09931250000000003,0.29267749403410104
342,30,1029,34,978,4,2417,0.2417,0.38534099266286503,0.09965245971915418,0.29271590618722126
343,30,1032,34,980,4,2423,0.2423,0.38604439752167025,0.09969984121926045,0.2925682209791267
345,31,1034,34,981,4,2429,0.2429,0.38605556644509653,0.09949620280456846,0.29170905527715085
345,31,1036,34,985,4,2435,0.2435,0.38723100501472213,0.09978734060294152,0.2923697869087176
345,31,1038,35,987,4,2440,0.244,0.3876680322823121,0.10007561804929058,0.29251860388362444
345,31,1038,35,992,4,2445,0.2445,0.38831972013790195,0.09957138776380904,0.29356205633363325
345,31,1041,35,997,4,2453,0.2453,0.38861782095455566,0.09921576241698946,0.2943295092939981
346,32,1044,36,1002,4,2464,0.2464,0.3902355195935041,0.0994818629504361,0.29441704531919993
346,32,1044,36,1002,4,2464,0.2464,0.3902355195935041,0.0994818629504361,0.29441704531919993
347,32,1045,36,1003,4,2467,0.2467,0.38976039517841465,0.09888320450401065,0.29424154050069307
348,33,1047,36,1011,4,2479,0.2479,0.3908258049615077,0.09853974528074053,0.29512062040726494
349,33,1050,36,1014,4,2486,0.2486,0.391533447534253,0.0990984815506275,0.29517499861677593
350,33,1052,36,1017,4,2492,0.2492,0.3924453988937717,0.09863358771739916,0.29531782376293014
352,33,1055,36,1019,4,2499,0.2499,0.3934472022813369,0.09894124677062437,0.2948809440213876
353,33,1057,36,1022,4,2505,0.2505,0.3943621970000867,0.09872338946126501,0.29502378269091684
354,33,1062,36,1025,4,2514,0.2514,0.3953488157490547,0.09972087886926968,0.2949019547169855
354,33,1063,36,1027,4,2517,0.2517,0.39593445094638413,0.09960570661954778,0.29521647548339097
354,33,1066,36,1028,4,2521,0.2521,0.3956496728935172,0.09904941822591475,0.2951539191883681
354,33,1067,36,1029,4,2523,0.2523,0.39575989046227145,0.09889202623269626,0.2952668205678329
355,33,1069,36,1031,4,2528,0.2528,0.39647550029728246,0.09934116036364238,0.29520730323965755
355,33,1071,36,1034,4,2533,0.2533,0.39765945297565847,0.09978738575759895,0.29563177126411205
355,33,1071,36,1034,4,2533,0.2533,0.39765945297565847,0.09978738575759895,0.29563177126411205
355,33,1073,36,1036,4,2537,0.2537,0.39846855766350636,0.10019030745179779,0.2958554639993595
355,33,1073,36,1039,4,2540,0.254,0.39860277078337014,0.10007138378996215,0.29645154880541913
357,33,1073,37,1043,4,2547,0.2547,0.39945909707018634,0.10011183506758727,0.2965902808391272
358,33,1074,37,1045,4,2551,0.2551,0.4001769431981446,0.10083506117760255,0.2966158117861773
359,33,1074,37,1045,4,2552,0.2552,0.4001250123502871,0.10063525469940202,0.29633368881639965
362,33,1075,38,1046,4,2558,0.2558,0.4010165800005267,0.10134628510012252,0.29551281903971666
362,33,1075,38,1048,4,2560,0.256,0.40112104575132745,0.1014232882332299,0.2959073950266391
363,33,1076,38,1052,4,2566,0.2566,0.4021569505176063,0.10142135897590822,0.29632698473730174
364,33,1077,38,1055,4,2571,0.2571,0.4026916402646827,0.1011350686421845,0.29654863542297666
365,33,1077,39,1058,4,2576,0.2576,0.4040055589822308,0.10168559496688753,0.2967693269042983
366,33,1081,39,1059,4,2582,0.2582,0.4039068185499528,0.10143373537566894,0.296341383623368
366,33,1083,40,1061,4,2587,0.2587,0.40468184544839597,0.10161702826412694,0.2964736472505794
367,33,1083,41,1064,4,2592,0.2592,0.4051861585091879,0.10203439184669265,0.29669316853757016
367,33,1085,41,1068,4,2598,0.2598,0.4059349371608431,0.10248448790750049,0.29729669597918873
367,33,1088,41,1074,4,2607,0.2607,0.4078927507375452,0.10343389161870115,0.2981959714401457
367,33,1090,41,1078,4,2613,0.2613,0.4090422609203751,0.10434341248202667,0.2987915151572021
368,33,1092,41,1080,4,2618,0.2618,0.40950179315711066,0.10404308129498399,0.29872753341917946
368,33,1095,42,1082,4,2624,0.2624,0.411388430272018,0.10446286426892112,0.29876817472064277
371,34,1095,42,1083,4,2629,0.2629,0.41236779622493913,0.10486059401805457,0.2978620380795271
372,34,1096,42,1085,4,2633,0.2633,0.41273044925574404,0.1054496673480549,0.2978847040366512
372,34,1097,42,1088,4,2637,0.2637,0.41313189806353495,0.10604347386512993,0.29837010533980557
372,34,1101,42,1089,4,2642,0.2642,0.41406703081267143,0.1068987555093237,0.2982218734810986
372,34,1102,42,1090,4,2644,0.2644,0.414214202253975,0.10672126926041252,0.2983268793484233
373,34,1103,42,1093,4,2649,0.2649,0.41476616955823004,0.10664329746470809,0.2985375086865349
374,34,1105,42,1095,4,2654,0.2654,0.41500186082261553,0.10679589163703707,0.29847487053904764
374,34,1107,42,1097,4,2658,0.2658,0.41555984938614926,0.10691661100944265,0.29868331738377335
376,34,1111,42,1097,4,2664,0.2664,0.4169196081696082,0.10731944489380048,0.29780712165879075
378,34,1112,42,1098,4,2668,0.2668,0.4166403593486927,0.10674441635752824,0.29737183362519365
380,34,1114,42,1098,5,2673,0.2673,0.4163201531410598,0.10593925187756444,0.2968546430676448
380,34,1116,42,1099,5,2676,0.2676,0.41634059137801654,0.10556636445232326,0.2968765832242732
381,34,1119,42,1101,5,2682,0.2682,0.4164563363779197,0.1050509497395814,0.29673481365634924
382,35,1121,43,1103,5,2689,0.2689,0.41705943859575145,0.10411216193680359,0.29632606649027
382,35,1124,43,1107,5,2696,0.2696,0.4189098760328329,0.10538837327267903,0.2968264516621269
382,35,1124,43,1110,5,2699,0.2699,0.4192687182946923,0.10547219062683376,0.29738510253731015
384,35,1125,43,1113,5,2705,0.2705,0.4193521306535005,0.10520944857133621,0.2973274023711279
384,35,1126,43,1115,5,2708,0.2708,0.4193131962547643,0.105063458337395,0.2976159265487827
385,35,1128,43,1116,5,2712,0.2712,0.41916699847829836,0.10448842461675556,0.29737138262342083
385,35,1130,43,1116,5,2714,0.2714,0.41902370180045456,0.10431498689773894,0.2972075425365402
386,35,1130,44,1116,5,2716,0.2716,0.41915558220867954,0.10436924563757508,0.29686073582825784
388,36,1132,44,1117,5,2722,0.2722,0.4194563939045175,0.10384828113134327,0.2960891468975208
388,37,1135,44,1119,5,2728,0.2728,0.4204501119699358,0.10378095668133186,0.2959513859085881
389,38,1135,44,1120,5,2731,0.2731,0.42069289244756797,0.10428736957386325,0.29560937454799435
391,38,1137,44,1121,5,2736,0.2736,0.42158305538613006,0.10490101942326456,0.29510655624303866
392,38,1137,44,1123,5,2739,0.2739,0.42198740118301364,0.1054303937554433,0.29521322353467633
392,38,1139,44,1124,5,2742,0.2742,0.42254159078483405,0.10550612556170386,0.2952363563196158
392,38,1139,45,1126,5,2745,0.2745,0.42314726499330657,0.1055812246035388,0.2955239067438213
392,38,1143,45,1129,5,2752,0.2752,0.4236484625676765,0.10643047263776634,0.29575274244552113
393,38,1146,45,1134,5,2761,0.2761,0.42535777002588754,0.10754560600100967,0.29616525405299843
394,38,1149,45,1136,5,2767,0.2767,0.4255319237403928,0.10723552690497214,0.2960293056102527
395,38,1150,46,1137,5,2771,0.2771,0.42587148826758514,0.10755163645973452,0.2957918520753379
397,39,1150,46,1139,5,2776,0.2776,0.42611972162837963,0.10743340095785998,0.29537828387214377
397,40,1150,46,1141,5,2779,0.2779,0.42654164854164855,0.10772432432852487,0.29548304163361144
397,40,1150,46,1141,5,2779,0.2779,0.42654164854164855,0.10772432432852487,0.29548304163361144
397,40,1151,47,1142,5,2782,0.2782,0.427067668752334,0.10831959308319615,0.2955055571865312
397,40,1153,48,1144,5,2787,0.2787,0.42719757285872983,0.10842806761886921,0.29562977335792134
397,40,1156,48,1145,5,2791,0.2791,0.4276382310827951,0.10898978411021247,0.295572827357163
397,40,1158,48,1147,5,2795,0.2795,0.4280025549910896,0.10907375329977416,0.2957756840605712
397,40,1161,48,1151,5,2802,0.2802,0.42825784433182573,0.10898856383500106,0.29625861980289975
399,40,1164,48,1152,5,2808,0.2808,0.4287386967130191,0.1086660297109752,0.29568890467310344
399,40,1167,48,1154,5,2813,0.2813,0.42912999741052427,0.10832263231179116,0.29581166832424993
399,40,1168,48,1155,5,2815,0.2815,0.42950990864544764,0.1088056712509851,0.295912202477858
400,40,1169,48,1162,5,2824,0.2824,0.43066108438448863,0.10898049408568967,0.2968282512624856
400,41,1173,48,1165,5,2832,0.2832,0.4311067360660713,0.10869026613782833,0.29679325990088384
400,41,1176,48,1166,5,2836,0.2836,0.43143104051472697,0.10854431004784895,0.2967357693929091
400,41,1178,48,1169,5,2841,0.2841,0.43246289409489974,0.10819602573444956,0.2971104262813549
402,41,1179,48,1170,5,2845,0.2845,0.4326703098614398,0.1080489887402455,0.2967030908314525
402,42,1180,48,1173,5,2850,0.285,0.4335310771449211,0.1083583794494107,0.29690213336064036
403,42,1181,48,1176,5,2855,0.2855,0.43390486807708833,0.1082342982465516,0.2971003993594641
404,42,1181,49,1180,5,2861,0.2861,0.4343135746530916,0.10810200286570285,0.29747322718528696
405,42,1182,49,1182,5,2865,0.2865,0.43439181890772244,0.10795169742538163,0.29749461987238
405,43,1182,49,1184,5,2868,0.2868,0.4345846008817378,0.10756541386153073,0.2975934363453983
407,44,1185,49,1184,5,2874,0.2874,0.4354320485940695,0.10810247838515048,0.2966101929290721
407,44,1186,49,1185,6,2877,0.2877,0.4358069310122913,0.10812807200847077,0.29688256916146144
408,44,1187,52,1188,6,2885,0.2885,0.4372574762196421,0.10803919011735098,0.2968480888406712
409,44,1188,53,1191,6,2891,0.2891,0.43792232572107875,0.10812515373248897,0.2969672218967759
409,44,1188,53,1193,6,2893,0.2893,0.43847874271031073,0.10859069468133023,0.29731426680913914
409,44,1188,53,1198,6,2898,0.2898,0.4390775814065379,0.10845697469162846,0.2981790352012612
410,44,1188,53,1199,6,2900,0.29,0.4392059808668925,0.1080533697174374,0.2981034650178733
410,44,1189,53,1200,6,2902,0.2902,0.4394204694929333,0.10819903609513427,0.29819911594951565
411,45,1189,54,1203,6,2908,0.2908,0.4404791909957199,0.10913878609142844,0.2981437579703073
412,45,1190,54,1207,6,2914,0.2914,0.44087151012408743,0.10879192952663436,0.2985068651098148
413,45,1192,54,1208,6,2918,0.2918,0.4410646139112165,0.10820039980009996,0.29827886025813727
413,45,1195,54,1210,6,2923,0.2923,0.44121260244076277,0.1078388243834719,0.29839232821728395
414,45,1197,54,1213,6,2929,0.2929,0.4411317267727524,0.10705994752277848,0.29850643707206553
418,45,1199,54,1214,6,2936,0.2936,0.44224389847684525,0.10822919102908318,0.2975446571521882
418,45,1204,54,1216,6,2943,0.2943,0.44297555021440693,0.10893413775766717,0.2975076655923458
419,45,1204,54,1216,6,2944,0.2944,0.4428248782585517,0.10873212890244531,0.2972634829272784
419,46,1206,54,1218,7,2950,0.295,0.4433769434533182,0.10881317458406514,0.297379258574108
420,46,1206,54,1219,7,2952,0.2952,0.4430761449842182,0.10840924907533148,0.2973055798025334
422,46,1207,54,1219,7,2955,0.2955,0.44324454960679965,0.10823145189994271,0.2967439393229731
424,47,1207,54,1222,7,2961,0.2961,0.4436813853114157,0.10871782804870024,0.29652489466088267
424,47,1207,54,1223,7,2962,0.2962,0.4438623477416581,0.10894291886241841,0.29669449409532306
424,47,1207,54,1224,7,2963,0.2963,0.4440165003784469,0.10895436098291635,0.2968639381795885
427,47,1207,54,1226,7,2968,0.2968,0.44387356720352666,0.10858426688928505,0.2964761201669662
428,47,1209,55,1232,7,2978,0.2978,0.4444001190470592,0.10847022328209924,0.29702400979552374
429,47,1210,56,1232,8,2982,0.2982,0.4455469480150474,0.1089378243592745,0.2968026566759951
429,47,1212,56,1234,8,2986,0.2986,0.445713807207771,0.10919134326007461,0.29699036837343734
431,48,1213,57,1234,9,2992,0.2992,0.44621367681106633,0.10880723242927966,0.29628957455112975
431,48,1214,58,1235,9,2995,0.2995,0.4467922146207001,0.10883700511511218,0.2963096821858107
431,48,1215,58,1235,9,2996,0.2996,0.44704395519067974,0.10884681456376333,0.29623583570091033
432,48,1215,58,1237,9,2999,0.2999,0.44745129383693655,0.10887589919322037,0.29633173645402344
433,49,1219,58,1242,9,3010,0.301,0.4478739749198831,0.10938423961703732,0.29639558273403965
434,49,1220,58,1245,9,3015,0.3015,0.4483018752530543,0.10963914524754184,0.29658400349975267
434,49,1221,58,1248,9,3019,0.3019,0.4483582227612078,0.10924431843104422,0.2970094797932621
434,49,1221,58,1255,9,3026,0.3026,0.4486469731092497,0.10909191127669678,0.2981683103240253
434,49,1222,58,1256,9,3028,0.3028,0.44901162458206106,0.10894747358079276,0.2982598139009485
436,49,1222,58,1261,9,3035,0.3035,0.4498910864054381,0.10858276296523311,0.29860881453080523
437,49,1226,58,1262,9,3041,0.3041,0.4506306557014492,0.10925724281383685,0.29824377425637066
438,49,1227,58,1262,9,3043,0.3043,0.4507649967669711,0.1094812168049752,0.29793465849654793
438,50,1231,59,1263,9,3050,0.305,0.4522027226803983,0.10994806813708133,0.29749876250903534
439,50,1232,59,1264,9,3053,0.3053,0.45224260543217576,0.10975875951711263,0.2973548296236042
439,50,1235,59,1265,9,3057,0.3057,0.45272435829265173,0.11061959802319367,0.2973009598436372
440,50,1237,59,1267,9,3062,0.3062,0.45309676879330246,0.11106653611028343,0.29724875317460375
443,50,1237,59,1267,9,3065,0.3065,0.45292170260317927,0.11045833763132312,0.29654583969132337
445,50,1237,59,1268,9,3068,0.3068,0.452969751998799,0.11027436681105884,0.296241640678178
445,50,1241,59,1271,9,3075,0.3075,0.4532603110916364,0.10968866248643148,0.2964442696226106
445,51,1242,60,1273,9,3080,0.308,0.45409658251010654,0.10992254311979066,0.2963937294570272
447,51,1245,60,1274,9,3086,0.3086,0.4536235413587782,0.10935714149748924,0.29587628536349
449,51,1246,60,1275,9,3090,0.309,0.4535033834531566,0.10916174120198187,0.2955032585915222
449,51,1246,60,1278,9,3093,0.3093,0.4539424111372962,0.10876165436663203,0.29599160301696276
449,51,1248,60,1279,9,3096,0.3096,0.45443756958148934,0.10900934350930759,0.2960113210805275
450,51,1248,60,1280,9,3098,0.3098,0.45480331006349106,0.10922486046052515,0.2959420749694903
451,52,1249,60,1283,9,3104,0.3104,0.4550556620798556,0.10841220763923944,0.29589481262120154
451,52,1251,60,1285,9,3108,0.3108,0.4551906695109015,0.1082223086441658,0.2960763402803197
451,52,1254,60,1288,9,3114,0.3114,0.45581787273105595,0.10824563135410138,0.2963477126562628
453,52,1254,60,1290,9,3118,0.3118,0.456146057253957,0.1080542961649818,0.29620970059108015
454,52,1254,60,1291,9,3120,0.312,0.4565020060527121,0.10826705371495028,0.2961408339573244
454,53,1254,60,1294,9,3124,0.3124,0.4572561946600408,0.10868822729523404,0.2963937037778548
456,53,1256,60,1295,9,3129,0.3129,0.45840867132867136,0.10973009635135265,0.29595434260720827
457,53,1258,60,1295,9,3132,0.3132,0.4587903278520286,0.1097378344881797,0.29558434878902434
457,53,1259,60,1297,9,3135,0.3135,0.45867582327179895,0.10954004672679823,0.2958350440610853
458,53,1261,60,1297,9,3138,0.3138,0.4590109103829589,0.10934207907077036,0.29546580698292635
458,53,1262,60,1302,9,3144,0.3144,0.4603161063989089,0.10976412477521356,0.2961960670365742
459,53,1263,60,1305,9,3149,0.3149,0.4604598236951178,0.10977288775922543,0.29637667341194057
459,53,1264,61,1306,9,3152,0.3152,0.46136578108465015,0.10998178115058671,0.2963956794747234
459,53,1266,61,1307,9,3155,0.3155,0.4611650594195818,0.10978171098971606,0.2964146512329882
460,53,1266,62,1307,9,3157,0.3157,0.4612645776537308,0.10962162540786165,0.2961174100097101
460,53,1267,62,1310,9,3161,0.3161,0.46157058107485727,0.10942240887832409,0.29652425876660155
460,53,1270,63,1311,9,3166,0.3166,0.4624566250040633,0.10962263314892545,0.29640333286319615
461,54,1271,63,1312,9,3170,0.317,0.46315607516649837,0.11003252322538526,0.29603938549164327
461,55,1274,64,1313,9,3176,0.3176,0.46369715386896976,0.11023786818022699,0.2956936112875231
464,55,1274,64,1316,9,3182,0.3182,0.4641492824705537,0.11044141940645334,0.2954920267215952
464,55,1275,64,1318,9,3185,0.3185,0.4646340595727581,0.11023810350048557,0.29573887868221815
464,55,1277,64,1319,9,3188,0.3188,0.46496928357795186,0.11023728010497935,0.2957582472105755
464,55,1278,64,1321,9,3191,0.3191,0.46547441506650794,0.11104611786778305,0.2960043228965363
464,55,1279,64,1324,9,3195,0.3195,0.4658560710503675,0.11104298864715534,0.29640702691675685
464,56,1281,64,1326,9,3200,0.32,0.4659512065253617,0.11103796214184446,0.2963584677983306
466,57,1282,64,1326,9,3204,0.3204,0.46600492823149076,0.11083111901677024,0.2956178099262428
466,59,1283,64,1327,9,3208,0.3208,0.465806722407846,0.11042210114637545,0.29525899563802244
467,60,1283,66,1328,9,3213,0.3213,0.46610707252651784,0.11041616070276666,0.29483248975302345
468,60,1284,66,1329,9,3216,0.3216,0.46612427371300347,0.11020975651498445,0.2946981356294702
468,60,1284,66,1333,9,3220,0.322,0.46647809332044404,0.11000137075379378,0.29532468293676395
468,60,1285,66,1334,9,3222,0.3222,0.4667763844814808,0.1099976007649836,0.295412582035381
470,60,1286,66,1336,9,3227,0.3227,0.4668404844715735,0.10938450805754191,0.29521217632158425
470,60,1287,66,1338,9,3230,0.323,0.4674279343994161,0.11018137198959231,0.2954558315229409
470,60,1289,67,1339,9,3234,0.3234,0.46757564760660736,0.11007864177899124,0.2954070223511365
470,60,1291,67,1340,9,3237,0.3237,0.46812212257618996,0.11009677362734825,0.2954263875618571
471,60,1292,67,1340,10,3240,0.324,0.46857400771183216,0.10988812028483937,0.2952925574459903
471,60,1293,68,1340,10,3242,0.3242,0.4685007686706266,0.10968216875384981,0.29515663788481367
471,60,1295,69,1340,10,3245,0.3245,0.46929908858326014,0.11047395514527382,0.29495299298911365
472,61,1297,70,1343,10,3253,0.3253,0.4695685158519877,0.11003260322910703,0.2947744599809834
472,61,1298,72,1344,10,3257,0.3257,0.4705321866711353,0.11002199581978489,0.2947267152410619
472,62,1299,72,1344,10,3259,0.3259,0.4710169741506147,0.11021796989297364,0.2944393056190928
473,62,1300,72,1346,10,3263,0.3263,0.4715486092442214,0.10980393196917923,0.2944619852114661
473,62,1300,72,1346,10,3263,0.3263,0.4715486092442214,0.10980393196917923,0.2944619852114661
473,62,1302,72,1347,10,3266,0.3266,0.4719845069093996,0.10999160989979413,0.29448201782251077
473,62,1303,72,1348,10,3268,0.3268,0.47233211794333113,0.11018274874269174,0.2945692896028893
473,62,1304,72,1350,10,3271,0.3271,0.4723422200694928,0.1097719930155642,0.2948107546019256
474,62,1306,72,1351,10,3275,0.3275,0.47237094659136847,0.10915816653647982,0.2946116023140082
474,62,1307,73,1354,10,3280,0.328,0.4734436986497426,0.10993112567552028,0.29493920150257225
475,62,1309,74,1355,10,3285,0.3285,0.47390361086642707,0.10990728278749813,0.29467348308637914
475,62,1311,75,1357,10,3290,0.329,0.47451935617638596,0.10968158280797223,0.2947797542460915
475,62,1313,75,1358,10,3293,0.3293,0.47495536033845553,0.10986444991960657,0.29479934835266813
475,63,1314,75,1359,10,3296,0.3296,0.4750013276516922,0.10985392720306514,0.2946682285921021
477,63,1316,75,1360,10,3301,0.3301,0.4753650521621404,0.1100246755920851,0.29425359215577523
477,63,1319,76,1362,11,3308,0.3308,0.47619155881111086,0.1093842406544672,0.29444633041568613
480,63,1320,76,1365,11,3315,0.3315,0.4768103670550062,0.10993446166191069,0.294188724485921
480,63,1321,76,1367,11,3318,0.3318,0.4771405336432494,0.10991555616111937,0.2944272335972283
480,63,1321,76,1369,11,3320,0.332,0.47729002668689036,0.10970565785394105,0.2947314979899132
481,63,1321,76,1369,11,3321,0.3321,0.47735968098494475,0.10969921420102009,0.29451571676453075
483,63,1321,78,1372,11,3328,0.3328,0.4779073305020959,0.10906927869508812,0.29440825744071936
483,65,1323,78,1373,11,3333,0.3333,0.4781790370105179,0.10884657384657385,0.29399799426291384
483,65,1324,78,1373,11,3334,0.3334,0.4781212397879065,0.10883974862500152,0.2939321475367116
483,65,1327,79,1375,11,3340,0.334,0.4786766058348792,0.10820903418807916,0.29397224214087075
483,65,1329,81,1376,11,3345,0.3345,0.47950632542820515,0.10857288426197068,0.2938609428820471
484,65,1332,81,1378,11,3351,0.3351,0.48028324296624264,0.1083326390081044,0.2937527543176026
486,65,1333,81,1379,11,3355,0.3355,0.4814517812503489,0.10888936506177652,0.2934112098646738
486,66,1335,82,1379,11,3359,0.3359,0.48198366627576766,0.10944437844045783,0.2930021037113811
488,66,1336,82,1380,11,3363,0.3363,0.4822929047400616,0.10924881145959443,0.292662031435088
489,66,1337,82,1380,11,3365,0.3365,0.4820059110448875,0.10884167385866464,0.29238423576624656
490,66,1340,82,1380,11,3369,0.3369,0.48184026803640473,0.10802784328576791,0.2919770226855549
490,66,1341,83,1380,11,3371,0.3371,0.4820069800839032,0.10805124893214953,0.2918474737925907
490,66,1344,83,1381,11,3375,0.3375,0.48285305863917555,0.10840715824622446,0.29180443101104797
490,66,1344,83,1381,11,3375,0.3375,0.48285305863917555,0.10840715824622446,0.29180443101104797
490,66,1347,83,1382,11,3379,0.3379,0.4830547501880835,0.10856699651626364,0.29176148004149055
490,66,1347,83,1383,11,3380,0.338,0.48325018928543806,0.108752792401359,0.2919122798916563
490,66,1348,83,1384,11,3382,0.3382,0.48332918068708475,0.10854025674653676,0.2919983694519364
491,67,1351,83,1387,11,3390,0.339,0.4839590120452495,0.10848428261167056,0.29183349344052295
491,67,1352,83,1388,11,3392,0.3392,0.48424888275832784,0.10827132884468733,0.29191938009120194
492,67,1352,83,1388,11,3393,0.3393,0.48428338898241524,0.10826191580872926,0.29170838083216594
492,67,1353,83,1390,11,3396,0.3396,0.48456472527079836,0.10862144984192296,0.2919443383563256
492,67,1354,83,1390,11,3397,0.3397,0.4844219122070581,0.10841780105956147,0.2918800584738537
493,68,1355,83,1391,11,3401,0.3401,0.48487492947310434,0.10837884192819389,0.291544688693868
494,68,1360,83,1392,11,3408,0.3408,0.4851715562313388,0.1077207963086155,0.2911642644149504
495,69,1360,84,1394,11,3413,0.3413,0.48545998955576547,0.10768038174149575,0.29098036242788544
495,69,1360,84,1397,11,3416,0.3416,0.4861803605245868,0.10745634996463183,0.2914289953195485
497,69,1361,84,1398,11,3420,0.342,0.4860418087474586,0.10702109808186455,0.29109591391379785
497,69,1363,84,1399,11,3423,0.3423,0.4860834207390218,0.10679678017169349,0.29111787835426933
497,70,1366,84,1401,11,3429,0.3429,0.4874913014803526,0.10731141971345928,0.29101654392373905
499,70,1366,84,1404,11,3434,0.3434,0.4873879428799254,0.10687152621579593,0.29104618085861933
500,70,1367,84,1406,11,3438,0.3438,0.4881877332044775,0.10701962564292265,0.2910719105080273
501,70,1368,84,1406,11,3440,0.344,0.4884451077153347,0.10680482184199333,0.29080062047124117
501,70,1369,84,1407,11,3442,0.3442,0.4887915204341906,0.10697448171094247,0.29088591662484103
502,70,1372,84,1407,11,3446,0.3446,0.4887658088086618,0.10654447923577211,0.29048876447034583
502,71,1374,84,1408,11,3450,0.345,0.4892717349877826,0.1064982685249174,0.29030373556114525
503,71,1376,84,1411,11,3456,0.3456,0.48950316413019196,0.10604426961033211,0.290415528382489
504,71,1376,85,1413,11,3460,0.346,0.4901575136058643,0.1058127019492432,0.29044187225774315
504,71,1376,85,1414,11,3461,0.3461,0.4901458973161316,0.1056092248397768,0.2905897243653753
504,71,1376,85,1415,11,3462,0.3462,0.4902692405114325,0.10559724844066193,0.2907374603102313
505,71,1376,86,1416,11,3465,0.3465,0.49083249690371905,0.10575241426170676,0.29061581393099195
506,71,1376,86,1417,11,3467,0.3467,0.49107739927477145,0.1059192752299973,0.2905570579241214
506,71,1377,86,1418,11,3469,0.3469,0.4913161782101176,0.10551221787057319,0.2906418400945367
506,71,1378,88,1420,11,3474,0.3474,0.49218959514708793,0.10564613500612777,0.2907484650400809
507,71,1379,88,1422,11,3478,0.3478,0.49194867971854156,0.10539727567907849,0.2907742617586946
509,72,1379,89,1422,11,3482,0.3482,0.4922041582945838,0.10496490309128952,0.29009539372870385
509,72,1381,89,1426,11,3488,0.3488,0.49352423751462215,0.10603083744455515,0.2905582274572862
510,72,1381,89,1427,11,3490,0.349,0.49347536149386406,0.10581389123909961,0.29049989879804894
510,73,1383,89,1428,11,3494,0.3494,0.4938117839657954,0.10557023472732141,0.29031724918475393
